"symbol","logFC","pvalue"
"Csn1s2b",-0.684908846987989,0.56314198781115
"Slc25a1",-0.255303321879721,0.940733149048466
"Atp2b2",0.689171607516491,0.259123313849774
"Slc34a2",0.414054105827067,0.959056872226732
"Acacb",-1.31776529572122,0.0756761196593854
"Egf",0.00443978702061409,0.999749742955937
"Slc30a2",-0.393350729734699,0.679518023770891
"Elovl5",0.105770775358048,0.929036900306804
"Rbp1",-2.1102958812854,0.000316884368626091
"Ceacam10",-0.360874661898511,0.88138079359374
"Ddah1",-1.48250912326835,2.18072565296755e-07
"Cidea",3.65606299568669,0.00343856873210837
"Pmvk",1.33521176124933,5.97218732542587e-05
"St6gal1",-2.60125475778665,1.1640429067582e-09
"Ppl",-0.115021800263777,0.938428227438423
"Elovl6",-1.51114838714333,0.0914548672845115
"Ggt1",2.1072229927077,0.0284624502121154
"Slc39a8",-1.44792784479931,1.60212347176329e-05
"Slc39a4",-0.776427405043221,0.513570111641983
"Scd1",0.673866272111881,0.228044621615462
"Cited1",1.25241697756194,0.00834102369201219
"Kcnk6",-0.562469754818361,0.526886801542474
"Slc7a4",-0.088489609358287,0.940091281055776
"Tc2n",2.2358034847591,0.00477448837469878
"Lgals12",-0.707378432655704,0.203565829646896
"Slc33a1",-0.264827068159212,0.982631047214972
"Ctsc",0.592334896620658,0.467866989366352
"Ptgs1",0.61547349989301,0.383500470777982
"Osbpl1a",0.330934573240139,0.952421389772453
"Eloa",5.14054383476628,0.000324132304509567
"Lpo",0.24115827750214,0.997632004827415
"BC006965",-0.355243855827506,0.989581251603416
"Tor3a",-0.205882168768065,0.997933202169192
"Acss2",-1.12726245543319,0.00272815321582583
"Acat2",-0.714449899852874,0.0967641982081612
"Eef2k",-1.08853789954984,0.180087609398415
"Steap1",-1.14605003647647,0.000167223082688017
"Mfsd4a",-0.696482583000921,0.597980565553412
"Gjb1",0.194679494965971,0.997518819529522
"Fkbp11",0.671372528547503,0.339334298971455
"Insig1",0.375587309413237,0.891043739036682
"Dnajc6",-0.200935851900944,0.97108989653632
"Bhlha15",-0.402064379689427,0.672652122729641
"Asah1",-1.09925049468044,0.000177597858613629
"Acat3",0.407290554985281,0.950497742146536
"Oxct1",-4.07638914238003,2.06823014747537e-07
"Acot1",0.519477399795686,0.686585013748872
"Gsdmc",0.384897860175448,0.732749841566953
"Acadsb",-1.58192966622547,2.10553042052548e-06
"Orm1",-0.233858186842181,0.975054488444683
"Anpep",0.520732767254731,0.655146043058086
"Prkaa2",0.911191509859085,0.00358100593179827
"Gprc5b",0.205667302130951,0.994092633646233
"Aldoc",-0.999548738266721,0.198650506588371
"Slc1a3",-1.80751731513816,4.97112983199307e-07
"Sectm1a",-0.418367199419227,0.944086526218074
"Ttyh1",-0.384201563864366,0.688515829864293
"Acly",-0.0105870076989989,0.999287166812744
"Mfsd2a",-0.586334318762256,0.493684597194666
"Rph3al",-0.0475512479891025,0.999413316138857
"Steap2",1.11480702694744,0.000986926195273992
"Ackr3",-0.216996404986477,0.825177998738908
"Muc1",0.297254995064668,0.953699382994274
"Il15",0.471526238980256,0.648358210961997
"Cmpk2",-1.46887823109495,9.39243984373652e-07
"Tbc1d9",-0.196408713662574,0.944933413051906
"Sox4",-0.538532856448411,0.639750439892121
"Drd4",-1.39457866445576,0.0581816079595821
"Tm7sf2",0.326077984932195,0.753649312909282
"Tbc1d24",-1.33885446037219,0.00314922878733849
"Cldn3",-0.0353809413526349,0.999900612674653
"Sardh",-0.207625825223507,0.845553818429584
"Stard13",0.449195582320432,0.698934730346864
"Gm2a",-0.696482583000921,0.615597193204188
"Cel",-0.688463096011539,0.237502142414548
"Muc4",0.174713083651267,0.964685443186671
"Adamts5",1.33397931715162,0.000167543449444498
"Trip6",0.556708396884608,0.5879366606667
"Krt80",0.867629100291201,0.319733330409699
"Net1",-0.222545203349133,0.861635609603415
"Prdx4",-2.22774230120904,2.00795945370727e-08
"Cav2",0.173624518626683,0.999233168086454
"Pds5b",-0.173530956813869,0.998676634519714
"Cyb5b",-1.40526303629705,0.142496985216686
"Smad7",-0.98818356465123,0.0335662580760982
"Glycam1",1.03265375264219,0.0133901885445601
"Mlec",0.302926386426209,0.785765924434361
"Ly6a",-0.465100621896596,0.735600646355496
"Deptor",0.459371048454289,0.861744352801514
"Ikzf4",0.398933889824639,0.830220376777549
"Slco2a1",0.674210411144924,0.453846386925137
"Pycr2",-0.389214095474017,0.943182705809948
"Gnmt",-0.0567775885793704,0.963334643323647
"Erf",-0.255727004140886,0.978532796613256
"Rassf6",0.321099306828866,0.989290781598915
"Nfil3",-1.27003029634318,0.00477173163484344
"Mocs1",0.071992664959903,0.999721849464761
"Tspan7",0.136676852820994,0.920437611821108
"Gpr146",0.435193839837651,0.698193818380414
"Gnb4",0.928727340431837,0.279037515574593
"Fdps",1.62374279880567,0.148886029078101
"Mpv17l",-0.650354804268592,0.371756242174931
"Tmem110",0.292355073111057,0.991930063754986
"Fads1",-0.54071983599884,0.566357413054227
"Derl3",0.278420285278407,0.994725757123281
"Ccdc74a",-0.0115415206113967,0.990748417511806
"Dtx4",0.449641499680303,0.841782298161872
"Aldh1l1",-0.395917868490631,0.694021823315359
"Crip2",0.519133225013891,0.62936744807558
"Fasn",-0.80759231112465,0.309345480395127
"Sapcd2",0.222925372628431,0.988344571947937
"Slc9a2",-0.0124135264444005,0.999995642102375
"Acot2",0.0176393734268099,0.985874694454918
"Isg20",-0.357280094469186,0.92896074019363
"Tgfb2",0.695867350728896,0.379751177138381
"Gm3500",-2.3661078846456,0.00109464030626622
"Slc50a1",1.51284448039066,0.225424636300668
"Tmem165",-0.248488436579604,0.978034124983887
"Lss",-0.533630141620463,0.652805473076814
"Slc7a2",0.0144394309929721,0.991262469803971
"Bcl2l1",0.78436562032141,0.0638852598792796
"Rasgrp1",-0.378704507066242,0.876012685883396
"Me1",0.341172782690404,0.723313205466844
"Car5b",1.84745862171511,0.15292571191704
"Echdc1",-2.01526348925781,0.000601530841528216
"Aacs",0.917655912945159,0.00424324575050944
"Klf10",-0.625326698319829,0.515119495658785
"Myrf",-0.596877346830686,0.518311664168825
"Stim2",-0.257810234767081,0.792081500170188
"Phf19",2.04734330907841,0.00112015080600606
"Gm16440",0.737991326066926,0.16201965134684
"Mavs",0.688645234999817,0.15084742977206
"Sqle",1.48922789343963,2.07532674743961e-05
"Scd2",0.172627604973609,0.944364373242255
