"symbol","logFC","pvalue"
"Csn1s2b",0.275365996973424,0.814579203569839
"Slc25a1",1.70237641439874,0.00704255111653789
"Atp2b2",0.371029375450815,0.924438402847373
"Slc34a2",-1.91437987607886,4.20472093097341e-05
"Acacb",2.39457335892843,9.34569886794813e-05
"Egf",-0.00478799085985582,0.999813997992229
"Slc30a2",1.34510835256349,0.103945601568776
"Elovl5",0.305631475254337,0.967514249081926
"Rbp1",-0.61383218540896,0.388702099392801
"Ceacam10",-1.13232375947899,0.000251270562251807
"Ddah1",0.851911668883525,0.0815592315599245
"Cidea",-0.646434117076387,0.382662936286793
"Pmvk",0.68148999579808,0.222900916194699
"St6gal1",1.02301688774561,0.0524792446067554
"Ppl",3.86583285538341,0.000325826203133746
"Elovl6",-1.49059278632061,0.199029373414533
"Ggt1",1.06428856638923,0.000562599491067598
"Slc39a8",-0.840825336533584,0.21174243310927
"Slc39a4",0.559317504295505,0.537767570439492
"Scd1",-0.489813735106609,0.715010741906971
"Cited1",0.917447149244794,0.0034375631495248
"Kcnk6",0.475136766304319,0.819907476054847
"Slc7a4",1.2640715177221,0.231659753347142
"Tc2n",0.230925190471317,0.817837790862021
"Lgals12",1.58311564006404,9.90574275918441e-05
"Slc33a1",0.339191110111251,0.841745091552124
"Ctsc",-0.909299106035439,0.116077185930861
"Ptgs1",0.895142425309586,0.253469504463018
"Osbpl1a",0.658152523619553,0.549796755895352
"Eloa",-0.281970173962438,0.774044297716836
"Lpo",-0.0515452834218921,0.997963702315505
"BC006965",0.671372528547503,0.339334298971718
"Tor3a",-0.694788067856544,0.176043934618147
"Acss2",1.23740869738273,0.12886308277821
"Acat2",-1.23459390074767,7.561812698787e-05
"Eef2k",0.159785491702133,0.908057331448899
"Steap1",0.0235651754943893,0.99989102096366
"Mfsd4a",0.542312986989858,0.573894339227737
"Gjb1",0.886889626920089,0.441644847071658
"Fkbp11",0.792906185979679,0.0610541389177583
"Insig1",0.692317998930807,0.611772651280354
"Dnajc6",0.701848110532677,0.594890762443152
"Bhlha15",0.88688962692009,0.416185844308557
"Asah1",-0.611467122050888,0.399402176889107
"Acat3",-1.31790378916533,0.14876171228643
"Oxct1",0.659024360115653,0.21076045546507
"Acot1",-0.0950988900168371,0.923913067887349
