"symbol","logFC","pvalue"
"Csn1s2b",0.140536609091976,0.99377145341929
"Slc25a1",-0.00463090071763356,0.996489061490911
"Atp2b2",-1.01794096597598,0.00462167504276946
"Slc34a2",0.972368670657493,0.000614672312690248
"Acacb",-0.135591624531244,0.996609787530759
"Egf",2.95013948422666,0.00300648966449498
"Slc30a2",-0.309619141460158,0.995108532172318
"Elovl5",-0.14470113526357,0.997898256016659
"Rbp1",0.110180498181819,0.911481210532391
"Ceacam10",1.37558913374414,9.5212712141383e-05
"Ddah1",-1.33711153326844,0.000189596922232017
"Cidea",-0.0141949041183156,0.994488773233718
"Pmvk",0.599996794931806,0.532536896156467
"St6gal1",-0.0903978219640549,0.992630152848149
"Ppl",0.400502517735505,0.892407756271142
"Elovl6",0.103942480208398,0.998377669173761
"Ggt1",0.886889626920089,0.575375580030989
"Slc39a8",0.222519908930984,0.982801404071216
"Slc39a4",-0.181805412493159,0.85513193949843
"Scd1",-0.193677228501247,0.997865966033204
"Cited1",-7.0810153272316,1.52730332393174e-07
"Kcnk6",0.119430865854016,0.993438637084621
"Slc7a4",-0.320876067269763,0.752391670268793
"Tc2n",-0.241723730741676,0.982889891249604
"Lgals12",1.21286392195599,0.00244702705476298
"Slc33a1",0.259949537234289,0.839371011025134
"Ctsc",1.30816750920243,0.347419230345148
"Ptgs1",0.714678284238846,0.133682165589154
"Osbpl1a",0.704353576169431,0.300013987355881
"Eloa",0.00417306542316886,0.999988684892696
"Lpo",0.115303920902333,0.999906005115502
"BC006965",2.36477229805931,7.27621610695431e-05
"Tor3a",2.48427577277879,0.000110741264236949
"Acss2",-0.681860372418101,0.579756581846065
"Acat2",0.72132092475237,0.162629470872055
"Eef2k",2.54775577585063,1.44354812910198e-05
"Steap1",-1.14415452299909,0.0645111968602908
"Mfsd4a",1.5487143870509,4.05489701747802e-05
"Gjb1",0.894232471100669,0.46080557370722
"Fkbp11",-0.35934851012692,0.865777854049162
"Insig1",-1.09137228251195,0.135953032736908
"Dnajc6",0.248530080688012,0.997275012966169
"Bhlha15",-0.3878970095101,0.789582422490317
"Asah1",-0.478757639598772,0.63870295765007
"Acat3",-0.916612543809281,0.0154900132269688
"Oxct1",0.496304348156028,0.706451305211526
"Acot1",-1.26150329966407,0.00834341714443684
"Gsdmc",1.68209550332612,0.0525924491243882
"Acadsb",1.26056843907545,0.38414275051813
"Orm1",-0.623077254793508,0.703686095702244
"Anpep",-4.06198754610095,0.000167122517405575
"Prkaa2",0.276290063380755,0.99125142849041
"Gprc5b",0.90472467108187,0.442973919040438
"Aldoc",1.40401926478615,0.0198161060531705
